,Student_ID,Class_Grade_ID,Discipline_ID,Is_School_Prefect,Age,Gender,Nationality,State_Of_Origin,Clubs_Interests,Aspiring_Profession,DOB,Religion,Has_Disability,Date_Of_Admission,Year_Of_Admission
733,734,1,3,Yes,12,Male,Nigeria,Ogun,"['Press Club', 'Drama Club']",Doctor,2011-10-04,Christian,No,2022-09-01,2022
734,735,1,3,Yes,12,Male,Nigeria,Adamawa,"['Music Club', 'Debating Club', 'Press Club']",Pharmacist,2011-10-04,Islam,No,2022-09-01,2022
735,736,1,4,No,12,Female,Nigeria,Ogun,"['Debating Club', 'Fine Arts', 'Press Club']",Technologist,2010-10-04,Christian,Yes,2022-09-01,2022
736,737,1,1,Yes,12,Male,Nigeria,Ogun,"['Chess Club', 'Mathematics Club']",Fashion Designer,2012-10-04,Islam,No,2022-09-01,2022
737,738,1,4,No,14,Male,Nigeria,Lagos,"['Homemakers Club', 'Debating Club']",Engineer,2011-10-04,Christian,Yes,2022-09-01,2022
738,739,1,1,No,14,Male,Nigeria,Oyo,['Debating Club'],Artist,2010-10-04,Christian,No,2022-09-01,2022
739,740,1,3,No,14,Female,Nigeria,Delta,"['Homemakers Club', 'Computer Club']",Engineer,2010-10-04,Christian,No,2022-09-01,2022
740,741,1,4,No,14,Female,Nigeria,Rivers,"['Debating Club', 'Press Club']",Software Developer,2010-10-04,Islam,Yes,2022-09-01,2022
741,742,1,3,Yes,13,Male,Nigeria,Oyo,['Press Club'],Scientist,2011-10-04,Islam,Yes,2022-09-01,2022
742,743,1,2,Yes,13,Female,Nigeria,Kebbi,"['Computer Club', 'JETS Club']",Accountant,2012-10-04,Christian,No,2022-09-01,2022
743,744,1,2,Yes,14,Male,Nigeria,Oyo,"['Computer Club', 'Mathematics Club']",Accountant,2010-10-04,Islam,No,2022-09-01,2022
744,745,1,1,Yes,14,Male,Nigeria,Ogun,['Chess Club'],Journalist,2012-10-04,Islam,Yes,2022-09-01,2022
745,746,1,4,Yes,13,Female,Nigeria,Kogi,"['Debating Club', 'Mathematics Club']",Technologist,2010-10-04,Islam,Yes,2022-09-01,2022
746,747,1,4,Yes,14,Female,Nigeria,Lagos,"['Computer Club', 'Music Club']",Engineer,2012-10-04,Islam,Yes,2022-09-01,2022
747,748,1,2,No,14,Female,Nigeria,Lagos,['Chess Club'],Entrepreneur,2011-10-04,Christian,Yes,2022-09-01,2022
748,749,1,1,No,12,Female,Nigeria,Osun,"['Red Cross', 'Music Club']",Fashion Designer,2012-10-04,Christian,Yes,2022-09-01,2022
749,750,1,3,Yes,14,Male,Nigeria,Kwara,['Mathematics Club'],Doctor,2011-10-04,Christian,No,2022-09-01,2022
750,751,1,1,No,14,Male,Nigeria,Ogun,['Drama Club'],Actor,2011-10-04,Islam,Yes,2022-09-01,2022
751,752,1,2,No,12,Female,Nigeria,Plateau,"['Press Club', 'Homemakers Club']",Business Executive,2011-10-04,Christian,No,2022-09-01,2022
752,753,1,4,No,12,Female,Nigeria,Lagos,['Red Cross'],Software Developer,2011-10-04,Christian,No,2022-09-01,2022
753,754,1,4,Yes,13,Male,Nigeria,Ogun,"['Mathematics Club', 'JETS Club']",Computer Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
754,755,1,2,Yes,14,Male,Nigeria,Nasarawa,"['Music Club', 'Red Cross', 'Fine Arts']",Economist,2010-10-04,Islam,Yes,2022-09-01,2022
755,756,1,4,Yes,14,Female,Nigeria,Oyo,['Fine Arts'],Software Developer,2010-10-04,Islam,No,2022-09-01,2022
756,757,1,3,No,14,Female,Nigeria,Lagos,"['Chess Club', 'Red Cross', 'Fine Arts']",Engineer,2012-10-04,Christian,Yes,2022-09-01,2022
757,758,1,2,No,12,Female,Nigeria,Akwa Ibom,"['Press Club', 'Debating Club', 'Fine Arts']",Accountant,2010-10-04,Islam,Yes,2022-09-01,2022
758,759,1,2,No,13,Male,Nigeria,Osun,"['Drama Club', 'JETS Club']",Business Executive,2012-10-04,Christian,No,2022-09-01,2022
759,760,1,4,Yes,13,Male,Nigeria,Kaduna,['Red Cross'],Engineer,2012-10-04,Christian,Yes,2022-09-01,2022
760,761,1,1,No,13,Female,Nigeria,Anambra,['Computer Club'],Artist,2012-10-04,Islam,No,2022-09-01,2022
761,762,1,3,No,14,Female,Nigeria,Enugu,"['JETS Club', 'Debating Club', 'Chess Club']",Doctor,2012-10-04,Islam,Yes,2022-09-01,2022
762,763,1,2,Yes,13,Female,Nigeria,Nasarawa,['Press Club'],Marketer,2011-10-04,Islam,No,2022-09-01,2022
763,764,1,3,Yes,14,Male,Nigeria,Ogun,['Press Club'],Biologist,2012-10-04,Islam,Yes,2022-09-01,2022
764,765,1,4,No,13,Female,Nigeria,Imo,"['Fine Arts', 'Debating Club']",Computer Scientist,2012-10-04,Christian,No,2022-09-01,2022
765,766,1,2,Yes,12,Female,Nigeria,Osun,['Homemakers Club'],Accountant,2010-10-04,Islam,Yes,2022-09-01,2022
766,767,1,3,Yes,13,Male,Nigeria,Yobe,"['Music Club', 'Computer Club', 'Homemakers Club']",Pharmacist,2011-10-04,Islam,No,2022-09-01,2022
767,768,1,4,Yes,14,Male,Nigeria,Katsina,"['Chess Club', 'Homemakers Club', 'Mathematics Club']",Software Developer,2012-10-04,Christian,No,2022-09-01,2022
768,769,1,2,Yes,13,Male,Nigeria,Osun,"['JETS Club', 'Press Club']",Business Executive,2012-10-04,Christian,Yes,2022-09-01,2022
769,770,1,3,No,12,Male,Nigeria,Ogun,"['Press Club', 'Drama Club', 'Computer Club']",Biologist,2012-10-04,Christian,Yes,2022-09-01,2022
770,771,1,1,Yes,14,Male,Nigeria,Oyo,"['Drama Club', 'Press Club', 'Chess Club']",Actor,2012-10-04,Christian,Yes,2022-09-01,2022
771,772,1,2,No,12,Female,Nigeria,Oyo,"['Music Club', 'Red Cross', 'Fine Arts']",Entrepreneur,2012-10-04,Christian,No,2022-09-01,2022
772,773,1,4,Yes,12,Male,Nigeria,Lagos,"['Homemakers Club', 'Music Club']",Software Developer,2012-10-04,Christian,No,2022-09-01,2022
773,774,1,4,No,13,Male,Nigeria,Nasarawa,"['Debating Club', 'Music Club', 'Drama Club']",Data Scientist,2010-10-04,Christian,Yes,2022-09-01,2022
774,775,1,1,Yes,14,Female,Nigeria,Lagos,['Press Club'],Journalist,2012-10-04,Christian,Yes,2022-09-01,2022
775,776,1,1,Yes,14,Male,Nigeria,Zamfara,"['Chess Club', 'JETS Club', 'Drama Club']",Artist,2012-10-04,Christian,Yes,2022-09-01,2022
776,777,1,3,No,14,Male,Nigeria,Nasarawa,"['JETS Club', 'Mathematics Club']",Pharmacist,2012-10-04,Christian,Yes,2022-09-01,2022
777,778,1,4,Yes,13,Male,Nigeria,Oyo,['Drama Club'],Engineer,2011-10-04,Christian,Yes,2022-09-01,2022
778,779,1,4,No,13,Male,Nigeria,Adamawa,"['JETS Club', 'Mathematics Club']",Engineer,2010-10-04,Islam,Yes,2022-09-01,2022
779,780,1,4,No,13,Female,Nigeria,Osun,"['Debating Club', 'Computer Club']",Computer Scientist,2011-10-04,Islam,No,2022-09-01,2022
780,781,1,1,No,14,Female,Nigeria,Lagos,"['Drama Club', 'JETS Club']",Artist,2010-10-04,Islam,No,2022-09-01,2022
781,782,1,2,No,12,Female,Nigeria,Lagos,"['Red Cross', 'Music Club']",Entrepreneur,2010-10-04,Christian,Yes,2022-09-01,2022
782,783,1,4,No,12,Male,Nigeria,Niger,['Debating Club'],Computer Scientist,2010-10-04,Christian,Yes,2022-09-01,2022
783,784,1,1,No,14,Male,Nigeria,Taraba,"['Computer Club', 'Fine Arts', 'Drama Club']",Artist,2011-10-04,Christian,Yes,2022-09-01,2022
784,785,1,3,No,12,Male,Nigeria,Ebonyi,['Debating Club'],Pharmacist,2011-10-04,Islam,No,2022-09-01,2022
785,786,1,2,Yes,13,Female,Nigeria,Osun,"['Music Club', 'Computer Club']",Accountant,2011-10-04,Christian,Yes,2022-09-01,2022
786,787,1,4,Yes,13,Female,Nigeria,Oyo,"['Chess Club', 'JETS Club', 'Homemakers Club']",Computer Scientist,2011-10-04,Islam,Yes,2022-09-01,2022
787,788,1,4,Yes,13,Male,Nigeria,Oyo,"['Red Cross', 'Homemakers Club']",Engineer,2012-10-04,Christian,Yes,2022-09-01,2022
788,789,1,4,Yes,14,Female,Nigeria,Lagos,"['Chess Club', 'Homemakers Club']",Technologist,2012-10-04,Christian,No,2022-09-01,2022
789,790,1,3,No,12,Male,Nigeria,Nasarawa,"['Press Club', 'Drama Club']",Biologist,2011-10-04,Christian,Yes,2022-09-01,2022
790,791,1,2,Yes,13,Male,Nigeria,Ekiti,"['Drama Club', 'Computer Club']",Business Executive,2012-10-04,Islam,No,2022-09-01,2022
791,792,1,2,Yes,12,Male,Nigeria,Benue,"['Music Club', 'Mathematics Club', 'Computer Club']",Entrepreneur,2011-10-04,Christian,No,2022-09-01,2022
792,793,1,4,Yes,13,Female,Nigeria,Oyo,"['JETS Club', 'Drama Club']",Software Developer,2011-10-04,Christian,No,2022-09-01,2022
793,794,1,1,Yes,12,Male,Nigeria,Cross River,"['Fine Arts', 'Red Cross']",Journalist,2010-10-04,Islam,No,2022-09-01,2022
794,795,1,2,No,14,Female,Nigeria,Osun,['Homemakers Club'],Entrepreneur,2010-10-04,Christian,Yes,2022-09-01,2022
795,796,1,4,No,13,Female,Nigeria,Oyo,['Red Cross'],Software Developer,2012-10-04,Christian,Yes,2022-09-01,2022
796,797,1,4,No,13,Male,Nigeria,Adamawa,"['Fine Arts', 'Press Club']",Computer Scientist,2012-10-04,Islam,No,2022-09-01,2022
797,798,1,3,Yes,13,Male,Nigeria,Kwara,"['JETS Club', 'Chess Club']",Doctor,2011-10-04,Islam,No,2022-09-01,2022
798,799,1,1,No,13,Male,Nigeria,Oyo,"['Drama Club', 'Fine Arts', 'Mathematics Club']",Artist,2012-10-04,Islam,Yes,2022-09-01,2022
799,800,1,1,No,13,Female,Nigeria,Abia,"['Fine Arts', 'Chess Club', 'Drama Club']",Artist,2011-10-04,Christian,No,2022-09-01,2022
800,1,2,3,No,13,Female,Nigeria,Ogun,"['Fine Arts', 'Chess Club']",Doctor,2009-10-04,Islam,No,2021-09-01,2021
801,2,2,2,Yes,13,Female,Nigeria,Sokoto,['Drama Club'],Economist,2010-10-04,Christian,Yes,2021-09-01,2021
802,3,2,2,Yes,15,Male,Nigeria,Ondo,['Press Club'],Economist,2009-10-04,Christian,No,2021-09-01,2021
803,4,2,4,No,13,Female,Nigeria,Imo,['Computer Club'],Computer Scientist,2009-10-04,Islam,No,2021-09-01,2021
804,5,2,1,Yes,13,Female,Nigeria,Imo,"['Debating Club', 'Fine Arts']",Journalist,2010-10-04,Christian,No,2021-09-01,2021
805,6,2,3,Yes,15,Male,Nigeria,Jigawa,['Debating Club'],Doctor,2009-10-04,Christian,No,2021-09-01,2021
806,7,2,2,Yes,13,Male,Nigeria,Katsina,['Homemakers Club'],Marketer,2010-10-04,Christian,Yes,2021-09-01,2021
807,8,2,2,No,14,Female,Nigeria,Ogun,"['Fine Arts', 'Debating Club']",Accountant,2010-10-04,Christian,Yes,2021-09-01,2021
808,9,2,2,Yes,13,Female,Nigeria,Osun,"['Fine Arts', 'Chess Club']",Marketer,2010-10-04,Islam,No,2021-09-01,2021
809,10,2,2,Yes,15,Male,Nigeria,Osun,"['JETS Club', 'Red Cross']",Marketer,2010-10-04,Islam,Yes,2021-09-01,2021
810,11,2,3,Yes,14,Male,Nigeria,Oyo,"['Computer Club', 'Press Club']",Doctor,2010-10-04,Islam,Yes,2021-09-01,2021
811,12,2,1,No,13,Female,Nigeria,Ogun,['Music Club'],Writer,2010-10-04,Islam,Yes,2021-09-01,2021
812,13,2,4,No,15,Male,Nigeria,Ogun,['Red Cross'],Computer Scientist,2010-10-04,Christian,No,2021-09-01,2021
813,14,2,2,Yes,15,Male,Nigeria,Abia,"['Drama Club', 'Debating Club']",Accountant,2011-10-04,Islam,No,2021-09-01,2021
814,15,2,1,No,14,Female,Nigeria,Kebbi,"['Red Cross', 'Fine Arts']",Actor,2010-10-04,Islam,No,2021-09-01,2021
815,16,2,2,Yes,13,Female,Nigeria,Bayelsa,"['Debating Club', 'Drama Club']",Economist,2009-10-04,Christian,Yes,2021-09-01,2021
816,17,2,3,No,15,Female,Nigeria,Kaduna,"['Mathematics Club', 'Debating Club', 'Press Club']",Biologist,2010-10-04,Christian,No,2021-09-01,2021
817,18,2,1,Yes,15,Female,Nigeria,Rivers,"['Chess Club', 'Computer Club']",Artist,2009-10-04,Christian,Yes,2021-09-01,2021
818,19,2,2,Yes,15,Male,Nigeria,Osun,['Mathematics Club'],Economist,2010-10-04,Christian,Yes,2021-09-01,2021
819,20,2,4,No,15,Male,Nigeria,Oyo,"['JETS Club', 'Homemakers Club', 'Chess Club']",Software Developer,2009-10-04,Islam,No,2021-09-01,2021
820,21,2,2,No,13,Male,Nigeria,Enugu,"['Debating Club', 'Homemakers Club', 'Red Cross']",Business Executive,2009-10-04,Islam,No,2021-09-01,2021
821,22,2,1,No,13,Male,Nigeria,Ekiti,"['Mathematics Club', 'Computer Club', 'Music Club']",Journalist,2011-10-04,Islam,Yes,2021-09-01,2021
822,23,2,3,Yes,13,Female,Nigeria,Osun,"['Debating Club', 'Chess Club']",Scientist,2009-10-04,Christian,No,2021-09-01,2021
823,24,2,1,Yes,14,Female,Nigeria,Lagos,"['Mathematics Club', 'Red Cross', 'Music Club']",Writer,2011-10-04,Christian,Yes,2021-09-01,2021
824,25,2,1,No,15,Female,Nigeria,Cross River,['Debating Club'],Actor,2009-10-04,Christian,No,2021-09-01,2021
825,26,2,2,No,13,Female,Nigeria,Oyo,"['Fine Arts', 'JETS Club']",Business Executive,2009-10-04,Christian,Yes,2021-09-01,2021
826,27,2,2,No,15,Male,Nigeria,Lagos,['Chess Club'],Business Executive,2009-10-04,Islam,No,2021-09-01,2021
827,28,2,3,Yes,14,Female,Nigeria,Imo,"['Red Cross', 'Chess Club', 'Drama Club']",Biologist,2009-10-04,Islam,No,2021-09-01,2021
828,29,2,3,Yes,15,Male,Nigeria,Lagos,['Computer Club'],Pharmacist,2010-10-04,Christian,No,2021-09-01,2021
829,30,2,3,Yes,15,Male,Nigeria,Cross River,"['Drama Club', 'Fine Arts', 'Debating Club']",Engineer,2010-10-04,Christian,Yes,2021-09-01,2021
830,31,2,3,No,15,Male,Nigeria,Lagos,"['Press Club', 'Fine Arts']",Engineer,2011-10-04,Christian,Yes,2021-09-01,2021
831,32,2,3,Yes,15,Female,Nigeria,Oyo,['Computer Club'],Pharmacist,2010-10-04,Christian,Yes,2021-09-01,2021
832,33,2,4,No,13,Male,Nigeria,Osun,"['Debating Club', 'Press Club', 'Fine Arts']",Technologist,2009-10-04,Christian,No,2021-09-01,2021
833,34,2,4,No,14,Male,Nigeria,Osun,"['JETS Club', 'Debating Club', 'Chess Club']",Computer Scientist,2010-10-04,Christian,No,2021-09-01,2021
834,35,2,4,No,15,Female,Nigeria,Ogun,['Mathematics Club'],Software Developer,2010-10-04,Islam,Yes,2021-09-01,2021
835,36,2,3,No,14,Female,Nigeria,Delta,['Homemakers Club'],Biologist,2011-10-04,Christian,Yes,2021-09-01,2021
836,37,2,1,Yes,14,Female,Nigeria,Osun,['Red Cross'],Writer,2009-10-04,Islam,Yes,2021-09-01,2021
837,38,2,4,Yes,15,Female,Nigeria,Ogun,['Chess Club'],Data Scientist,2010-10-04,Christian,Yes,2021-09-01,2021
838,39,2,3,No,14,Female,Nigeria,Imo,"['Fine Arts', 'JETS Club']",Biologist,2009-10-04,Islam,Yes,2021-09-01,2021
839,40,2,1,Yes,13,Male,Nigeria,Cross River,"['Computer Club', 'Debating Club', 'Music Club']",Fashion Designer,2010-10-04,Christian,Yes,2021-09-01,2021
840,41,2,3,Yes,15,Female,Nigeria,Kaduna,"['Chess Club', 'Drama Club']",Biologist,2009-10-04,Islam,Yes,2021-09-01,2021
841,42,2,3,Yes,15,Male,Nigeria,Yobe,['Drama Club'],Doctor,2009-10-04,Islam,No,2021-09-01,2021
842,43,2,2,No,14,Female,Nigeria,Anambra,"['JETS Club', 'Chess Club', 'Music Club']",Entrepreneur,2009-10-04,Christian,Yes,2021-09-01,2021
843,44,2,4,No,14,Female,Nigeria,Gombe,['JETS Club'],Engineer,2011-10-04,Christian,Yes,2021-09-01,2021
844,45,2,2,Yes,14,Female,Nigeria,Imo,['Press Club'],Business Executive,2010-10-04,Islam,Yes,2021-09-01,2021
845,46,2,2,Yes,13,Female,Nigeria,Lagos,"['Red Cross', 'Fine Arts']",Accountant,2010-10-04,Islam,Yes,2021-09-01,2021
846,47,2,1,Yes,15,Male,Nigeria,Lagos,['Press Club'],Journalist,2010-10-04,Islam,Yes,2021-09-01,2021
847,48,2,4,No,14,Male,Nigeria,Oyo,"['Debating Club', 'Computer Club']",Software Developer,2009-10-04,Christian,No,2021-09-01,2021
848,49,2,3,Yes,15,Male,Nigeria,Ogun,"['Computer Club', 'JETS Club', 'Music Club']",Biologist,2009-10-04,Christian,No,2021-09-01,2021
849,50,2,3,No,13,Female,Nigeria,Edo,['Drama Club'],Engineer,2011-10-04,Islam,No,2021-09-01,2021
850,51,2,1,No,13,Male,Nigeria,Zamfara,['Homemakers Club'],Actor,2009-10-04,Christian,Yes,2021-09-01,2021
851,52,2,3,Yes,14,Female,Nigeria,Osun,"['Debating Club', 'Press Club']",Biologist,2011-10-04,Islam,Yes,2021-09-01,2021
852,53,2,4,No,14,Male,Nigeria,Jigawa,"['Homemakers Club', 'Computer Club']",Technologist,2011-10-04,Islam,Yes,2021-09-01,2021
853,54,2,1,No,15,Male,Nigeria,Adamawa,['Debating Club'],Artist,2011-10-04,Christian,No,2021-09-01,2021
854,55,2,2,No,15,Male,Nigeria,Rivers,['Chess Club'],Accountant,2011-10-04,Islam,Yes,2021-09-01,2021
855,56,2,2,No,15,Male,Nigeria,Ogun,"['Music Club', 'Press Club', 'Computer Club']",Economist,2010-10-04,Christian,Yes,2021-09-01,2021
856,57,2,2,No,13,Female,Nigeria,Ogun,"['Music Club', 'Mathematics Club', 'Computer Club']",Business Executive,2011-10-04,Islam,Yes,2021-09-01,2021
857,58,2,4,Yes,13,Female,Nigeria,Osun,['Red Cross'],Technologist,2010-10-04,Christian,Yes,2021-09-01,2021
858,59,2,1,Yes,15,Male,Nigeria,Kwara,"['Chess Club', 'JETS Club']",Journalist,2011-10-04,Christian,Yes,2021-09-01,2021
859,60,2,1,No,15,Female,Nigeria,Oyo,"['Mathematics Club', 'Chess Club']",Fashion Designer,2010-10-04,Islam,Yes,2021-09-01,2021
860,61,2,4,Yes,15,Male,Nigeria,Edo,"['Chess Club', 'JETS Club', 'Fine Arts']",Data Scientist,2010-10-04,Islam,No,2021-09-01,2021
861,62,2,4,Yes,14,Male,Nigeria,Oyo,['Mathematics Club'],Engineer,2010-10-04,Christian,No,2021-09-01,2021
862,63,2,3,Yes,15,Female,Nigeria,Ogun,['Computer Club'],Scientist,2010-10-04,Christian,Yes,2021-09-01,2021
863,64,2,2,Yes,15,Male,Nigeria,Ondo,"['Red Cross', 'Homemakers Club']",Economist,2009-10-04,Islam,Yes,2021-09-01,2021
864,65,2,4,Yes,15,Female,Nigeria,Bayelsa,['Chess Club'],Technologist,2011-10-04,Christian,Yes,2021-09-01,2021
865,66,2,2,Yes,15,Male,Nigeria,Lagos,"['JETS Club', 'Debating Club', 'Mathematics Club']",Economist,2011-10-04,Islam,Yes,2021-09-01,2021
866,67,2,4,Yes,13,Female,Nigeria,Gombe,['Music Club'],Technologist,2010-10-04,Islam,Yes,2021-09-01,2021
867,68,2,4,Yes,13,Female,Nigeria,Akwa Ibom,"['Debating Club', 'Press Club', 'Fine Arts']",Computer Scientist,2010-10-04,Islam,Yes,2021-09-01,2021
868,69,2,1,Yes,14,Female,Nigeria,Plateau,"['Fine Arts', 'Press Club', 'Red Cross']",Journalist,2010-10-04,Christian,No,2021-09-01,2021
869,70,2,3,No,14,Male,Nigeria,Lagos,"['Drama Club', 'Red Cross', 'Computer Club']",Doctor,2011-10-04,Christian,Yes,2021-09-01,2021
870,71,2,4,Yes,15,Male,Nigeria,Nasarawa,"['Debating Club', 'Drama Club', 'JETS Club']",Software Developer,2009-10-04,Christian,No,2021-09-01,2021
871,72,2,1,Yes,15,Male,Nigeria,Oyo,"['Drama Club', 'Red Cross', 'Fine Arts']",Actor,2011-10-04,Islam,Yes,2021-09-01,2021
872,73,2,4,No,15,Male,Nigeria,Sokoto,"['Homemakers Club', 'Music Club']",Computer Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
873,74,2,2,Yes,15,Male,Nigeria,Lagos,"['Computer Club', 'Red Cross']",Entrepreneur,2009-10-04,Christian,No,2021-09-01,2021
874,75,2,2,Yes,14,Female,Nigeria,Lagos,['Chess Club'],Marketer,2011-10-04,Islam,No,2021-09-01,2021
875,76,2,2,No,13,Female,Nigeria,Gombe,['Drama Club'],Business Executive,2011-10-04,Islam,No,2021-09-01,2021
876,77,2,4,No,14,Female,Nigeria,Osun,"['Fine Arts', 'Press Club', 'Computer Club']",Computer Scientist,2010-10-04,Christian,No,2021-09-01,2021
877,78,2,3,No,15,Female,Nigeria,Oyo,['Drama Club'],Biologist,2011-10-04,Christian,No,2021-09-01,2021
878,79,2,1,Yes,13,Female,Nigeria,Edo,"['Drama Club', 'Mathematics Club']",Actor,2010-10-04,Islam,Yes,2021-09-01,2021
879,80,2,1,No,14,Male,Nigeria,Oyo,['Chess Club'],Journalist,2011-10-04,Christian,Yes,2021-09-01,2021
880,81,2,3,Yes,13,Female,Nigeria,Osun,['Red Cross'],Doctor,2009-10-04,Christian,No,2021-09-01,2021
881,82,2,4,Yes,13,Female,Nigeria,Osun,"['Red Cross', 'Press Club']",Software Developer,2010-10-04,Islam,Yes,2021-09-01,2021
882,83,2,1,Yes,14,Female,Nigeria,Ogun,"['Homemakers Club', 'Press Club', 'Red Cross']",Actor,2011-10-04,Christian,Yes,2021-09-01,2021
883,84,2,4,Yes,14,Female,Nigeria,Ekiti,['JETS Club'],Computer Scientist,2010-10-04,Christian,No,2021-09-01,2021
884,85,2,3,Yes,14,Male,Nigeria,Imo,['Press Club'],Pharmacist,2011-10-04,Islam,Yes,2021-09-01,2021
885,86,2,3,No,14,Male,Nigeria,Akwa Ibom,"['Debating Club', 'JETS Club', 'Red Cross']",Doctor,2011-10-04,Islam,No,2021-09-01,2021
886,87,2,4,No,15,Female,Nigeria,Osun,"['Debating Club', 'Homemakers Club']",Data Scientist,2010-10-04,Christian,No,2021-09-01,2021
887,88,2,3,No,13,Female,Nigeria,Kano,['Press Club'],Biologist,2011-10-04,Christian,No,2021-09-01,2021
888,89,2,2,No,15,Female,Nigeria,Ebonyi,['Mathematics Club'],Business Executive,2010-10-04,Islam,Yes,2021-09-01,2021
889,90,2,3,No,13,Female,Nigeria,Osun,['JETS Club'],Doctor,2011-10-04,Islam,No,2021-09-01,2021
890,91,2,2,No,13,Male,Nigeria,Borno,['Drama Club'],Accountant,2009-10-04,Islam,Yes,2021-09-01,2021
891,92,2,2,Yes,13,Male,Nigeria,Kaduna,"['Homemakers Club', 'Red Cross', 'Music Club']",Business Executive,2010-10-04,Islam,Yes,2021-09-01,2021
892,93,2,4,Yes,13,Male,Nigeria,Osun,"['Mathematics Club', 'Press Club']",Engineer,2009-10-04,Christian,No,2021-09-01,2021
893,94,2,3,Yes,15,Male,Nigeria,Niger,"['Computer Club', 'JETS Club']",Pharmacist,2009-10-04,Islam,Yes,2021-09-01,2021
894,95,2,2,Yes,13,Female,Nigeria,Bauchi,"['Music Club', 'Computer Club', 'JETS Club']",Accountant,2010-10-04,Christian,No,2021-09-01,2021
895,96,2,3,Yes,15,Female,Nigeria,Lagos,"['Mathematics Club', 'Red Cross']",Pharmacist,2011-10-04,Christian,Yes,2021-09-01,2021
896,97,2,3,No,13,Male,Nigeria,Plateau,['Computer Club'],Pharmacist,2010-10-04,Christian,No,2021-09-01,2021
897,98,2,4,No,15,Male,Nigeria,Bayelsa,['Press Club'],Computer Scientist,2009-10-04,Christian,No,2021-09-01,2021
898,99,2,1,Yes,15,Female,Nigeria,Plateau,['Fine Arts'],Artist,2010-10-04,Christian,Yes,2021-09-01,2021
899,100,2,1,No,14,Female,Nigeria,Osun,['Drama Club'],Writer,2009-10-04,Islam,No,2021-09-01,2021
900,101,2,4,No,15,Female,Nigeria,Ogun,"['Debating Club', 'Red Cross', 'Computer Club']",Engineer,2010-10-04,Christian,Yes,2021-09-01,2021
901,102,2,2,Yes,14,Male,Nigeria,Osun,['Fine Arts'],Business Executive,2010-10-04,Islam,No,2021-09-01,2021
902,103,2,1,Yes,15,Male,Nigeria,Osun,['Computer Club'],Journalist,2010-10-04,Christian,No,2021-09-01,2021
903,104,2,3,Yes,14,Male,Nigeria,Oyo,"['JETS Club', 'Mathematics Club']",Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
904,105,2,3,Yes,14,Female,Nigeria,Lagos,"['Drama Club', 'JETS Club', 'Press Club']",Scientist,2010-10-04,Christian,Yes,2021-09-01,2021
905,106,2,1,Yes,15,Male,Nigeria,Oyo,['Chess Club'],Writer,2011-10-04,Islam,No,2021-09-01,2021
906,107,2,1,Yes,14,Male,Nigeria,Lagos,['Press Club'],Actor,2010-10-04,Christian,Yes,2021-09-01,2021
907,108,2,2,Yes,13,Male,Nigeria,Kwara,"['Computer Club', 'Red Cross', 'Press Club']",Marketer,2011-10-04,Islam,Yes,2021-09-01,2021
908,109,2,2,No,14,Male,Nigeria,Ondo,"['Press Club', 'Drama Club']",Accountant,2010-10-04,Islam,No,2021-09-01,2021
909,110,2,2,No,14,Male,Nigeria,Gombe,"['JETS Club', 'Red Cross']",Economist,2011-10-04,Islam,No,2021-09-01,2021
910,111,2,1,No,13,Male,Nigeria,Ondo,"['Red Cross', 'JETS Club']",Artist,2009-10-04,Islam,Yes,2021-09-01,2021
911,112,2,2,No,15,Male,Nigeria,Yobe,"['Chess Club', 'Mathematics Club', 'Red Cross']",Entrepreneur,2009-10-04,Islam,No,2021-09-01,2021
912,113,2,4,Yes,15,Female,Nigeria,Kaduna,['Chess Club'],Technologist,2011-10-04,Islam,Yes,2021-09-01,2021
913,114,2,3,No,13,Female,Nigeria,Anambra,"['Mathematics Club', 'Fine Arts', 'Debating Club']",Biologist,2009-10-04,Christian,No,2021-09-01,2021
914,115,2,2,No,15,Male,Nigeria,Ondo,"['Music Club', 'Fine Arts', 'JETS Club']",Entrepreneur,2011-10-04,Christian,No,2021-09-01,2021
915,116,2,3,No,14,Male,Nigeria,Ogun,['Music Club'],Scientist,2011-10-04,Christian,Yes,2021-09-01,2021
916,117,2,4,No,14,Female,Nigeria,Kwara,['Press Club'],Computer Scientist,2009-10-04,Christian,Yes,2021-09-01,2021
917,118,2,3,No,15,Male,Nigeria,Lagos,"['Drama Club', 'Music Club']",Pharmacist,2009-10-04,Islam,No,2021-09-01,2021
918,119,2,1,Yes,14,Female,Nigeria,Adamawa,"['Red Cross', 'Debating Club', 'Drama Club']",Journalist,2011-10-04,Christian,Yes,2021-09-01,2021
919,120,2,1,Yes,14,Male,Nigeria,Edo,"['Computer Club', 'Press Club', 'Drama Club']",Writer,2010-10-04,Islam,Yes,2021-09-01,2021
